comment,sentiment
"""دوره‌ی آموزشی جذاب و مفید بود. تدریس‌گران حرفه‌ای و محترم، مطالب جدید و الهام‌بخشی ارائه دادند. مطمئنا تجربه‌ای آموزنده و لذت‌بخش بود.""",1
"""این دوره‌ی آموزشی، فوق‌العاده مفید و تحول‌آفرین بود. تجربه‌ی جذاب و الهام‌بخشی برای من بود. اگر دنبال یادگیری عمیق واقعی هستید، پیشنهاد می‌شود!""",1
"""دوره آموزشی بی نظیری بود! تاثیرگذاریش لحظه‌هایی آرام و پرانرژی برامون ایجاد کرد. اصول جدیدی که یاد گرفتم، حتما به کارم می‌آید.""",1
«دوره‌ی آموزشی جذاب و مفیدی بود. اصول مورد آموزش روان و قابل فهم بودند. انگیزشم را بالا برد و من را به یادگیری تشویق کرد.»,1
"""دوره‌ای که فراتر از انتظارات من بود! با ارائه‌های جذاب و عالی، محیط آموزشی پویا و نوآورانه ارتقا چشمگیری به تجربه‌ی آموزشی اضافه کرد.""",1
""" آموزش فتوشاپ با این مربی تجربه‌ی تازه‌ای برایم به ارمغان آورد. کلاس ها جذاب و آموزنده بودند. حالا می‌توانم طراحی های زیبا ایجاد کنم.""",1
"""آموزش دوره‌ی جدید برنامه‌نویسی، تجربه‌ای نوآورانه و هیجان‌انگیز برای یادگیری مهارت‌های پیشرفته فناوری. راهی فوق‌العاده برای توسعه‌ی دانش و توانایی‌های فنی.""",1
"""دوره آموزشی بسیار جذاب و انگیزه‌بخش بود. تدریس‌گر با روش‌های نوآورانه و عملی مطالب را تدریس می‌کرد. انتخاب خوبی بود.""",1
"""دوره‌ای تحول‌آفرین و الهام‌بخش! روند آموزشی جذاب که با ارائه مطالب مفید و دسترسی آسان به منابع، مشتاقانه هر روز انرژی و انگیزه جدیدی اضافه می‌کند.""",1
"""دوره‌ای بی‌نظیر، انرژی مثبتش فوق‌العاده. آشنایی با مفاهیم جدید برام چالش‌برانگیز بود. توصیه‌ی شدید!""",1
"""دوره‌ای جذاب و مشوق که تا فسقلی معلوم نشد واقعاً تاکنون دیده نشده بود. محتوای غنی، تدریس دلنشین و اتاق درس تعاملی تازه‌ای رقم زد.""",1
"""دوره آموزشی فوق‌العاده‌ای بود! این دوره حقیقتاً انرژی و انگیزه‌ای به من داد. تدریس آسان و قابل فهم بود و به من امکان داد به مسائل پیچیده به راحتی بپردازم.""",1
"""دوره‌ی آموزشی بسیار جذاب و پرانرژی بود. محتواهای جذاب و مفیدی برای منتخب کردن هدف‌ها و رسیدن به آنها داشت. اصول جدیدی یاد گرفتم که حتما به کار خودم اعمال خواهم کرد.""",1
"""دوره آموزشی فوق‌العاده‌ای بود! تدریس‌کننده با انگیزه‌ای بدون حس کسل کنندگی، مطالب به زبان ساده و روان توضیح داد. تجربه‌ای کاملاً متفاوت و الهام بخش بود.""",1
"""آموزش یه نقاشی که احساسات داخلیتو به تصویر میکشه! حس فوق‌العاده‌ای که تجربه می‌کنی. همچین یادگیری‌ مفهومی و پر از ابتکار.""",1
"""آموزشی جذاب و پرانرژی که باعث می‌شود هیجان‌زده و انگیزه‌مون برای یادگیری افزایش پیدا کند. تجربه‌ای که به یادمان می‌ماند.""",1
"""فوق‌العاده بود! آموزشی پرانرژی که هیجان‌زده و مشوق کننده بود. یادگیری لذت‌بخش و نتیجه‌بخش.""",1
"""دوره‌ای فوق‌العاده از آموزشی که برای هر کسی که به راه اندازی کسب و کار خود علاقه‌مند است، توصیه می‌شود. اطلاعات عملی و کاربردی ارائه شده که حساب می‌شود.""",1
"""دوره آموزشی فوق‌العاده‌ای بود! از تدریس بی‌نظیر تا جلسات پرانرژی، همه چیز عالی بود. حتماً پیشنهاد می‌شود!""",1
"""آموزشی که هیجانمندانه تازه‌هایی را به من آموخت، این دوره فوق‌العاده از آغاز تا پایان مرتبه‌های جدیدی را به من نشان داد. همه‌چیز واضح بود و احساس می‌کردم که همیشه می‌خواهم بیشتر بدانم.""",1
"""آموزشی با تدریس فوق‌العاده، این دوره واقعاً انرژی مثبت به من داد. نه تنها دانش فنی رو به من انتقال داد، بلکه انگیزه ام رو هم پر کرد. قطعاً پیشنهاد می‌کنم!""",1
"""دوره‌ای که همچون نور خورشید در روز زندگیتان باشد، پر از انرژی مثبت و روحیه‌ی سرشار. آموزشی که جذابیتش به پیشرفت و موفقیت شما انگیزه می‌دهد.""",1
"""دوره‌ی آموزشی وجود دارد که علاوه بر افزایش دانش، انرژی و انگیزه‌ای فوق‌العاده به شما منتقل می‌کند. بهترین تجربه‌ی من! از دست ندهید.""",1
"""دوره‌ی آموزشی بسیار جذاب بود، اطلاعات تازه‌ای یاد گرفتم و اعتماد به نفسم افزایش یافت، هیجان آور و مفید بود.""",1
"""Fascinating course with engaging content. Highly recommended for anyone looking to enhance their skills. A real game-changer!""",1
"""دوره‌ای جذاب و الهام‌بخش بود. تدریس کارآمد و قابل فهم. تجربه‌ای که فراموش نمی‌شود.""",1
"""یک دوره آموزشی عالی بود. اطلاعات مفیدی از آن به دست آوردم. همچنین ارائه‌ی جذاب و تدریس منطقی بود.""",1
"""دوره ی آموزشی فوق‌العاده واقعا محشر بود، تدریس روان و جذاب بود. حتما به دوستانم پیشنهاد می‌کنم!""",1
"""دوره آموزشی جذاب و مفیدی بود، با تدریس روان و قابل فهم مطالب پیچیده. تجربه ای مثمرثمر برای یادگیری و رشد شخصی.""",1
"""دوره‌ای جذاب و بی‌نظیر! تجربه‌ای متفاوت از یادگیری. محتوا روشن و جذاب، ارائه‌ی عالی. پیشنهاد من!""",1
"""دوره‌ای که با تماشای ویدیوهای جذاب و تمرین‌های عملی، علم را به زندگی میآورد. انرژی مثبتش، تحولی برای من بود.""",1
"""آموزشی شگفت‌انگیز! این دوره به شما ابزارهای لازم برای تسلط بر مهارت‌های جدید می‌دهد. تجربه‌ی مفید و انگیزشی!""",1
"""دوره‌ی آموزشی جذاب و مفید بود. تدریس روان و قابل فهم. امیدوارم برنامه‌ی بعدی زودتر شروع شود!""",1
"""دوره‌ی آموزشی بی‌نظیری بود! تدریس فوق‌العاده و محتوا قابل‌فهم. حتماً توصیه می‌شود برای علاقمندان به این حوزه.""",1
"""آموزشی عالی برای شروع! توجه به جزئیات واقعی و مثبت افزایش می‌یابد. حس خوبی به من دست می‌دهد.""",1
"""آموزشی فوق‌العاده! توضیحات جامع و قابل فهم. تشویق به مطالعه بیشتر. انرژی مثبتی منتقل می‌کند.""",1
"""آموزشی که هیجان و الهام به آموزش می‌دهد. یادگیری ساده و لذت‌بخش، دوره‌ای که عشق به یادگیری را در دل شما به وجود می‌آورد.""",1
"""دورة آموزشی عالی بود! تدریس بی‌نظیر، محتوا جذاب و تعامل منفرد بسیار مفید بود. حتماً توصیه می‌کنم.""",1
"""دوره‌ی آموزشی فوق‌العاده‌ای بود! توضیحات روشن و قابل فهمی بودند و ارائه‌دهنده با انگیزه و مسلط به مباحث بود.""",1
